locationId,locationName,facilityId,facilityName,facilityType,distanceKm
loc_3180,Kurumathur,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,87.67
loc_3180,Kurumathur,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,73.72
loc_3180,Kurumathur,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,87.67
loc_3183,Mangattidam,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,94.63
loc_3183,Mangattidam,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,61.99
loc_3183,Mangattidam,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,47.96
loc_3183,Mangattidam,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,80.29
loc_3183,Mangattidam,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,61.99
loc_3187,Palappallam,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,67.32
loc_3187,Palappallam,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,3.29
loc_3187,Palappallam,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,13.3
loc_3208,Kannapuram,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,66.73
loc_3208,Kannapuram,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,87.81
loc_3208,Kannapuram,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,74.31
loc_3208,Kannapuram,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,87.81
loc_3214,Khali Kachigam,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,75.22
loc_3216,Neral,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,52.51
loc_3216,Neral,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,40.64
loc_3216,Neral,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,71.16
loc_3216,Neral,port_00,Mumbai Port,port,50.51
loc_3216,Neral,port_01,Jawaharlal Nehru Port (JNPT),port,39.46
loc_3224,Vāzhakulam,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,24.51
loc_3224,Vāzhakulam,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,92.32
loc_3224,Vāzhakulam,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,53.53
loc_3224,Vāzhakulam,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,92.32
loc_3224,Vāzhakulam,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,45.74
loc_3224,Vāzhakulam,port_02,Cochin Port,port,22.54
loc_3225,Fort Gloster,fh_63,Modernisation and upgradation of existing fishing harbour at Petuaghat,fishing_harbour,86.03
loc_3225,Fort Gloster,fh_66,Modernisation and upgradation of existing fishing harbour at Kakdwip,fishing_harbour,69.44
loc_3225,Fort Gloster,port_08,Kolkata Port,port,14.54
loc_3225,Fort Gloster,port_09,Syama Prasad Mookerjee Port Haldia,port,54.26
loc_3235,Chetput,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,6.78
loc_3235,Chetput,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,14.73
loc_3235,Chetput,port_05,Chennai Port,port,5.92
loc_3235,Chetput,port_11,Kamarajar Port,port,21.74
loc_3241,Palugal,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,52.38
loc_3241,Palugal,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,20.55
loc_3241,Palugal,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,9.09
loc_3247,Trikarpūr North,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,92.28
loc_3247,Trikarpūr North,fh_22,Kulai Fishing Harbour,fishing_harbour,99.25
loc_3247,Trikarpūr North,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,44.21
loc_3247,Trikarpūr North,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,97.1
loc_3247,Trikarpūr North,port_03,New Mangalore Port,port,95.46
loc_3250,Pasthal,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,11.29
loc_3250,Pasthal,port_00,Mumbai Port,port,99.5
loc_3250,Pasthal,port_01,Jawaharlal Nehru Port (JNPT),port,99.48
loc_3258,Palayad,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,92.8
loc_3258,Palayad,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,28.35
loc_3258,Palayad,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,14.53
loc_3258,Palayad,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,92.8
loc_3258,Palayad,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,46.69
loc_3258,Palayad,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,28.35
loc_3262,Koipādi,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,37.48
loc_3262,Koipādi,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,88.85
loc_3262,Koipādi,fh_22,Kulai Fishing Harbour,fishing_harbour,44.45
loc_3262,Koipādi,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,59.75
loc_3262,Koipādi,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,10.76
loc_3262,Koipādi,port_03,New Mangalore Port,port,40.66
loc_3264,Namminikara,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,55.86
loc_3264,Namminikara,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,51.64
loc_3264,Namminikara,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,21.28
loc_3264,Namminikara,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,51.64
loc_3264,Namminikara,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,95.32
loc_3264,Namminikara,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,83.06
loc_3264,Namminikara,port_02,Cochin Port,port,52.17
loc_3270,Kunnummal,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,40.52
loc_3270,Kunnummal,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,27.07
loc_3270,Kunnummal,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,58.09
loc_3270,Kunnummal,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,40.52
loc_3271,Kattur,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,50.55
loc_3271,Kattur,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,51.16
loc_3271,Kattur,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,12.79
loc_3271,Kattur,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,51.16
loc_3271,Kattur,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,96.8
loc_3271,Kattur,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,78.29
loc_3271,Kattur,port_02,Cochin Port,port,46.78
loc_3275,Patiriyat,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,92.16
loc_3275,Patiriyat,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,63.73
loc_3275,Patiriyat,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,49.75
loc_3275,Patiriyat,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,82.07
loc_3275,Patiriyat,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,63.73
loc_3277,Bhattiprolu,fh_03,Development of Kothapatnam Fishing Harbour,fishing_harbour,97.08
loc_3277,Bhattiprolu,fh_07,"Construction of Fishing Harbour, Vodarevu",fishing_harbour,89.69
loc_3277,Bhattiprolu,fh_08,"Construction of Fishing Harbour, Machilipattinam",fishing_harbour,38.28
loc_3277,Bhattiprolu,fh_09,"Construction of Fishing Harbour, Nizampattinam",fishing_harbour,26.51
loc_3279,Nalloor,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,58.74
loc_3279,Nalloor,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,14.34
loc_3279,Nalloor,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,8.65
loc_3281,Mahīshādal,fh_63,Modernisation and upgradation of existing fishing harbour at Petuaghat,fishing_harbour,46.12
loc_3281,Mahīshādal,fh_64,Modernisation and upgradation of existing fishing harbour at Shankarpur,fishing_harbour,70.83
loc_3281,Mahīshādal,fh_65,Modernisation and upgradation of existing fishing harbour at Frasergunj,fishing_harbour,75.35
loc_3281,Mahīshādal,fh_66,Modernisation and upgradation of existing fishing harbour at Kakdwip,fishing_harbour,39.76
loc_3281,Mahīshādal,port_08,Kolkata Port,port,53.69
loc_3281,Mahīshādal,port_09,Syama Prasad Mookerjee Port Haldia,port,19.19
loc_3287,Arukutti,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,11.24
loc_3287,Arukutti,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,78.11
loc_3287,Arukutti,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,69.23
loc_3287,Arukutti,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,19.68
loc_3287,Arukutti,port_02,Cochin Port,port,14.38
loc_3289,Murudeshwara,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,85.97
loc_3289,Murudeshwara,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,53.72
loc_3289,Murudeshwara,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,67.7
loc_3289,Murudeshwara,fh_21,Dredging work at Tadari Fishing Harbour,fishing_harbour,43.16
loc_3297,Vadlapūdi,fh_05,Juvvaladinne Fishing Harbour,fishing_harbour,60.44
loc_3317,Manalur,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,65.21
loc_3317,Manalur,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,36.14
loc_3317,Manalur,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,9.35
loc_3317,Manalur,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,36.14
loc_3317,Manalur,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,81.8
loc_3317,Manalur,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,92.98
loc_3317,Manalur,port_02,Cochin Port,port,61.45
loc_3328,Kothanallur,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,68.31
loc_3328,Kothanallur,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,12.82
loc_3328,Kothanallur,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,17.56
loc_3335,Vittal,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,33.85
loc_3335,Vittal,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,78.26
loc_3335,Vittal,fh_22,Kulai Fishing Harbour,fishing_harbour,39.1
loc_3335,Vittal,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,50.96
loc_3335,Vittal,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,31.57
loc_3335,Vittal,port_03,New Mangalore Port,port,35.94
loc_3336,Koratti,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,38.31
loc_3336,Koratti,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,72.29
loc_3336,Koratti,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,35.83
loc_3336,Koratti,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,72.29
loc_3336,Koratti,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,64.05
loc_3336,Koratti,port_02,Cochin Port,port,34.94
loc_3359,Kallūr Tekkumuri,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,34.98
loc_3359,Kallūr Tekkumuri,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,72.96
loc_3359,Kallūr Tekkumuri,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,35.09
loc_3359,Kallūr Tekkumuri,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,72.96
loc_3359,Kallūr Tekkumuri,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,61.19
loc_3359,Kallūr Tekkumuri,port_02,Cochin Port,port,31.52
loc_3360,Dharmapuram,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,85.64
loc_3360,Dharmapuram,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,16.68
loc_3360,Dharmapuram,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,31.74
loc_3365,Calangute,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,65.0
loc_3365,Calangute,port_04,Mormugao Port,port,15.86
loc_3368,Panoor,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,51.93
loc_3368,Panoor,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,37.9
loc_3368,Panoor,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,70.23
loc_3368,Panoor,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,51.93
loc_3371,Puthūr,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,61.99
loc_3371,Puthūr,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,49.44
loc_3371,Puthūr,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,25.12
loc_3371,Puthūr,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,49.44
loc_3371,Puthūr,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,91.59
loc_3371,Puthūr,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,88.92
loc_3371,Puthūr,port_02,Cochin Port,port,58.33
loc_3383,Edakkazhiyūr,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,82.64
loc_3383,Edakkazhiyūr,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,17.91
loc_3383,Edakkazhiyūr,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,82.43
loc_3383,Edakkazhiyūr,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,96.46
loc_3383,Edakkazhiyūr,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,23.59
loc_3383,Edakkazhiyūr,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,17.91
loc_3383,Edakkazhiyūr,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,64.17
loc_3383,Edakkazhiyūr,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,82.43
loc_3383,Edakkazhiyūr,port_02,Cochin Port,port,78.91
loc_3385,Keezhkulam,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,60.69
loc_3385,Keezhkulam,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,9.0
loc_3385,Keezhkulam,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,6.78
loc_3393,Mūlki,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,21.43
loc_3393,Mūlki,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,30.53
loc_3393,Mūlki,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,63.36
loc_3393,Mūlki,fh_22,Kulai Fishing Harbour,fishing_harbour,14.58
loc_3393,Mūlki,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,1.77
loc_3393,Mūlki,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,69.08
loc_3393,Mūlki,port_03,New Mangalore Port,port,18.18
loc_3394,Kāttatturai,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,64.79
loc_3394,Kāttatturai,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,11.99
loc_3394,Kāttatturai,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,13.82
loc_3396,Kulasegaram,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,62.74
loc_3396,Kulasegaram,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,21.04
loc_3396,Kulasegaram,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,18.71
loc_3398,Nilagiri,fh_51,Chandipur Fishing Harbour,fishing_harbour,26.1
loc_3398,Nilagiri,fh_64,Modernisation and upgradation of existing fishing harbour at Shankarpur,fishing_harbour,84.74
loc_3408,Irivēri,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,88.84
loc_3408,Irivēri,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,66.27
loc_3408,Irivēri,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,52.4
loc_3408,Irivēri,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,84.61
loc_3408,Irivēri,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,66.27
loc_3415,Taleigao,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,76.32
loc_3415,Taleigao,port_04,Mormugao Port,port,7.32
loc_3421,Kolaccheri,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,74.44
loc_3421,Kolaccheri,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,81.03
loc_3421,Kolaccheri,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,67.14
loc_3421,Kolaccheri,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,99.37
loc_3421,Kolaccheri,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,81.03
loc_3423,Chālakilakākara,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,86.82
loc_3423,Chālakilakākara,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,67.85
loc_3423,Chālakilakākara,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,54.12
loc_3423,Chālakilakākara,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,86.15
